"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"48","iPhone 6| 6 Plus Organic Leather Sleeve/Cover | THE AUTUMN | https://t.co/0l6x8w8kZJ | #iPhone6 #iPhone6Plus #iPhone6Sleeve #iPhone6Cover",FALSE,0,NA,2015-10-20 20:00:53,FALSE,NA,"656560740665565184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","filzstueck",0,FALSE,FALSE,NA,NA
"49","iPhone 6 Plus Leather Sleeve | RUM DIARY | https://t.co/nviKSXwfim | #iPhone6Plus #iPhone6PlusSleeve #iPhone6PlusCover #iPhone6PlusLeather",FALSE,0,NA,2015-10-20 20:00:52,FALSE,NA,"656560736077021184",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"50","iPhone 6/iPhone 6 Plus Tasche | MULTIPLE CHOICE https://t.co/0Sbce73u09 | #iPhone6 #iPhone6Plus #iPhone6Tasche #iPhone6Huelle #iPhone6Leder",FALSE,0,NA,2015-10-20 20:00:50,FALSE,NA,"656560728464314368",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"51","iPhone 6 Organic Leather Sleeve | MR CARRAWAY | https://t.co/aKkvEpc0vI | #iPhone6 #iPhone6Plus #iPhone6Sleeve #iPhone6Cover #iPhone6Case",FALSE,0,NA,2015-10-20 20:00:48,FALSE,NA,"656560717773078528",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"52","iPhone 6 #Deerskin Leather Sleeve | PURPLE LEAF | https://t.co/vOE3Dg21zQ | #iPhone6 #iPhone6Plus #iPhone6Sleeve #iPhone6Cover #iPhone6Case",FALSE,0,NA,2015-10-20 20:00:44,FALSE,NA,"656560704124796929",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"53","iPhone 6 Sleeve Shop | https://t.co/ZKTLZ6A16d | #iPhone6sleeve #iPhone6 #iPhone6Plus #iPhone6Cover #iPhone6Pouch #iPhone6Case #iPhone6Etui",FALSE,0,NA,2015-10-20 20:00:44,FALSE,NA,"656560703776661505",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"54","iPhone 6 Organic Leather Sleeve/Cover | GT40 | https://t.co/xatlpPNaiu | #iPhone6 #iPhone6Plus #iPhone6Sleeve #iPhone6Cover #iPhone6Case",FALSE,0,NA,2015-10-20 20:00:42,FALSE,NA,"656560694125592576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iphone6_sleeves",0,FALSE,FALSE,NA,NA
"55","Apps all out of alignment / resorting themselves https://t.co/bvoYiXNVIR",FALSE,0,NA,2015-10-20 20:00:21,FALSE,NA,"656560605583687680",NA,"<a href=""http://www.zupercase.com"" rel=""nofollow"">VideoTweetPressr-Zupercase</a>","Zupercase",0,FALSE,FALSE,NA,NA
"56","RT @iTech911: Slightely Used Factory Unlocked iPhone6 Available

0262666226  /  0243958734 http://t.co/aXLCe3NADE",FALSE,0,NA,2015-10-20 20:00:16,FALSE,NA,"656560584880758785",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ray_ayerh",6,TRUE,FALSE,NA,NA
"57","Feeling real BOLD walking around with just a bumper on my #iPhone6 <ed><U+00A0><U+00BD><ed><U+00B8><U+0086> #YOLO",FALSE,0,NA,2015-10-20 19:59:46,FALSE,NA,"656560461211549696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wickedharajuku",0,FALSE,FALSE,NA,NA
"58","@ItGoesBang addict candy blast #help#addict#iphone6 <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"ItGoesBang",2015-10-20 19:59:07,FALSE,NA,"656560295733829633","57895831","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarasmith02",0,FALSE,FALSE,NA,NA
"59","Kissed by Sunlight #Sakura #CherryBlossoms #Photography #iPhone #iPhone6 https://t.co/OzGpWp8ypV cases https://t.co/pJUnuz7TMp",FALSE,0,NA,2015-10-20 19:58:01,FALSE,NA,"656560020751011840",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","LeeHillerLondon",0,FALSE,FALSE,NA,NA
"60","Helping Colleen set up her new iphone6! #aspireclubas @ Atlantic Shores Retirement Community https://t.co/bkp5zRA6b1",FALSE,0,NA,2015-10-20 19:56:12,FALSE,NA,"656559560061288448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AShoresLiving",0,FALSE,FALSE,NA,NA
"61","Autumn has definitely arrived in the Cotswolds #iphone6 #morning #sunrise #autumn #cotswolds https://t.co/7Z6EUJsxGp",FALSE,0,NA,2015-10-20 19:56:10,FALSE,NA,"656559553832722432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dnswalton",0,FALSE,FALSE,NA,NA
"62","RT @tridentrusted: Competiton - Win an iPhone6 running case with @MobileIrelandie #Fitness #iPhone6 http://t.co/gQZEv7eI2z via @jimboireland",FALSE,0,NA,2015-10-20 19:55:58,FALSE,NA,"656559503278800896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MobileIrelandie",2,TRUE,FALSE,NA,NA
"63","#love #iphone6 #instagood #health #holiday #KansasCity This time of the year we tend to become extremely busy and … https://t.co/61iz2X3C5Y",FALSE,0,NA,2015-10-20 19:54:53,FALSE,NA,"656559230447677440",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","HashTagKCMO",0,FALSE,FALSE,NA,NA
"64","RT @_Zeddex_: Did you ever get to buy an iPhone6 S? @Zedd #VevoASKREPLY",FALSE,0,NA,2015-10-20 19:54:49,FALSE,NA,"656559215373193216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oneshaver",1,TRUE,FALSE,NA,NA
"65","RT @CreateLex: #InstaEditHD Slow motion and motion app. @createlex iPhone #iphone6 #iphone https://t.co/rtZQ9ppJn9 #shmoney... https://t.co…",FALSE,0,NA,2015-10-20 19:54:18,FALSE,NA,"656559083454144512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lucy62246270",1,TRUE,FALSE,NA,NA
"66","Oldschool Stride mission! From today! <ed><U+00A0><U+00BC><ed><U+00BF><U+0084><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> filmed on the airwheel #iphone6 #slowmotion #120… https://t.co/nTljoAXCV3",FALSE,0,NA,2015-10-20 19:54:04,FALSE,NA,"656559026155556864",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HarmatChris",0,FALSE,FALSE,NA,NA
"67","Did you ever get to buy an iPhone6 S? @Zedd #VevoASKREPLY",FALSE,1,NA,2015-10-20 19:53:36,FALSE,NA,"656558906408378368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_Zeddex_",1,FALSE,FALSE,NA,NA
"68","Shot by photo.kev. #PictureByIphone #IphoneCam #SentByDirect #Iphone6 https://t.co/NPlk3fuvUI",FALSE,0,NA,2015-10-20 19:52:04,FALSE,NA,"656558520817479680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","picturebyiphone",0,FALSE,FALSE,NA,NA
"69","@BreakingGodless Unless the iPhone6 has an app for making Dickpics look bigger...",FALSE,1,"BreakingGodless",2015-10-20 19:51:54,FALSE,"656558339372011521","656558479218515968","2203145976","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wowbaggerish",0,FALSE,FALSE,NA,NA
"70","RT @googletricks19: Useful Tips and Tricks for iPhone https://t.co/RJ5YpaxoHf #iPhone6 #iPhone6Plus #iphone #iPad #ipod #iOS #iosdev",FALSE,0,NA,2015-10-20 19:51:35,FALSE,NA,"656558398939508736",NA,"<a href=""http://www.qosdevelopment.com"" rel=""nofollow"">Indie Game dev bot 5</a>","IndieGameDevBot",1,TRUE,FALSE,NA,NA
"71","#InstaEditHD Slow motion and motion app. @createlex iPhone #iphone6 #iphone https://t.co/rtZQ9ppJn9 #shmoney... https://t.co/vZJw7ESWGJ",FALSE,1,NA,2015-10-20 19:51:07,FALSE,NA,"656558281511583744",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","CreateLex",1,FALSE,FALSE,NA,NA
"72","Gold Smokey Eye Tutorial - https://t.co/EOLkiYX3zU
#iphone #iphone6s #iphone6 #iphone_6s #iphone6splus https://t.co/nFN1okwYwK",FALSE,0,NA,2015-10-20 19:50:24,FALSE,NA,"656558103199133696",NA,"<a href=""http://www.iphonetutes.com"" rel=""nofollow"">IphoneTutes</a>","IphoneTutes",0,FALSE,FALSE,NA,NA
"73","RT @JeroenBeltman: Did HTC just invented the iPhone 6?! #mobile #htc #apple #iphone6 https://t.co/PayujzHBSx https://t.co/2v8WldR3ek",FALSE,0,NA,2015-10-20 19:50:00,FALSE,NA,"656558000489021440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DominicHuls",1,TRUE,FALSE,NA,NA
"74","#love #iphone6 #instagood #health #holiday #KansasCity This time of the year we tend to become… https://t.co/Bs6k7HE88m",FALSE,0,NA,2015-10-20 19:49:24,FALSE,NA,"656557848722194432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kdsteuart",0,FALSE,FALSE,"-94.5980704","39.04507828"
